Region,Country,State,City,Month,Day,Year,AvgTemperature,Date
Europe,The Netherlands,,Amsterdam,1,14,1996,41.7,1996-01-14
Europe,The Netherlands,,Amsterdam,1,15,1996,37.3,1996-01-15
Europe,The Netherlands,,Amsterdam,1,16,1996,35.7,1996-01-16
Europe,The Netherlands,,Amsterdam,1,17,1996,33.8,1996-01-17
Europe,The Netherlands,,Amsterdam,1,18,1996,30.7,1996-01-18
Europe,The Netherlands,,Amsterdam,1,19,1996,29.1,1996-01-19
Europe,The Netherlands,,Amsterdam,1,20,1996,30.3,1996-01-20
Europe,The Netherlands,,Amsterdam,1,21,1996,29.9,1996-01-21
Europe,The Netherlands,,Amsterdam,1,22,1996,29.6,1996-01-22
Europe,The Netherlands,,Amsterdam,1,23,1996,24.2,1996-01-23
Europe,The Netherlands,,Amsterdam,1,24,1996,24.6,1996-01-24
Europe,The Netherlands,,Amsterdam,1,25,1996,18.2,1996-01-25
Europe,The Netherlands,,Amsterdam,1,26,1996,15.5,1996-01-26
Europe,The Netherlands,,Amsterdam,1,27,1996,20.8,1996-01-27
Europe,The Netherlands,,Amsterdam,1,28,1996,22.3,1996-01-28
Europe,The Netherlands,,Amsterdam,1,29,1996,25.5,1996-01-29
Europe,The Netherlands,,Amsterdam,1,30,1996,26.5,1996-01-30
Europe,The Netherlands,,Amsterdam,1,31,1996,26.7,1996-01-31
Europe,The Netherlands,,Amsterdam,2,1,1996,27.2,1996-02-01
Europe,The Netherlands,,Amsterdam,2,2,1996,28.5,1996-02-02
Europe,The Netherlands,,Amsterdam,2,3,1996,29.7,1996-02-03
Europe,The Netherlands,,Amsterdam,2,4,1996,31.2,1996-02-04
Europe,The Netherlands,,Amsterdam,2,5,1996,32,1996-02-05
Europe,The Netherlands,,Amsterdam,2,6,1996,25.3,1996-02-06
Europe,The Netherlands,,Amsterdam,2,7,1996,22,1996-02-07
Europe,The Netherlands,,Amsterdam,2,8,1996,18.3,1996-02-08
Europe,The Netherlands,,Amsterdam,2,9,1996,24,1996-02-09
Europe,The Netherlands,,Amsterdam,2,10,1996,35.9,1996-02-10
Europe,The Netherlands,,Amsterdam,2,11,1996,39,1996-02-11
Europe,The Netherlands,,Amsterdam,2,12,1996,38.1,1996-02-12
Europe,The Netherlands,,Amsterdam,2,13,1996,33.2,1996-02-13
Europe,The Netherlands,,Amsterdam,2,14,1996,30.7,1996-02-14
Europe,The Netherlands,,Amsterdam,2,15,1996,33.2,1996-02-15
Europe,The Netherlands,,Amsterdam,2,16,1996,42.1,1996-02-16
Europe,The Netherlands,,Amsterdam,2,17,1996,41.2,1996-02-17
Europe,The Netherlands,,Amsterdam,2,18,1996,40.5,1996-02-18
Europe,The Netherlands,,Amsterdam,2,19,1996,32.4,1996-02-19
Europe,The Netherlands,,Amsterdam,2,20,1996,27.3,1996-02-20
Europe,The Netherlands,,Amsterdam,2,21,1996,25.7,1996-02-21
Europe,The Netherlands,,Amsterdam,2,22,1996,31.3,1996-02-22
Europe,The Netherlands,,Amsterdam,2,23,1996,32,1996-02-23
Europe,The Netherlands,,Amsterdam,2,24,1996,37,1996-02-24
Europe,The Netherlands,,Amsterdam,2,25,1996,45,1996-02-25
Europe,The Netherlands,,Amsterdam,2,26,1996,40.9,1996-02-26
Europe,The Netherlands,,Amsterdam,2,27,1996,35.3,1996-02-27
Europe,The Netherlands,,Amsterdam,2,28,1996,35.5,1996-02-28
Europe,The Netherlands,,Amsterdam,2,29,1996,35.8,1996-02-29
Europe,The Netherlands,,Amsterdam,3,1,1996,37.2,1996-03-01
Europe,The Netherlands,,Amsterdam,3,2,1996,34.3,1996-03-02
Europe,The Netherlands,,Amsterdam,3,3,1996,33.7,1996-03-03
Europe,The Netherlands,,Amsterdam,3,4,1996,35.5,1996-03-04
Europe,The Netherlands,,Amsterdam,3,5,1996,37.3,1996-03-05
Europe,The Netherlands,,Amsterdam,3,6,1996,40.3,1996-03-06
Europe,The Netherlands,,Amsterdam,3,7,1996,36.9,1996-03-07
Europe,The Netherlands,,Amsterdam,3,8,1996,37.5,1996-03-08
Europe,The Netherlands,,Amsterdam,3,9,1996,38,1996-03-09
Europe,The Netherlands,,Amsterdam,3,10,1996,36.1,1996-03-10
Europe,The Netherlands,,Amsterdam,3,11,1996,30.5,1996-03-11
Europe,The Netherlands,,Amsterdam,3,12,1996,28.5,1996-03-12
Europe,The Netherlands,,Amsterdam,3,13,1996,28.9,1996-03-13
Europe,The Netherlands,,Amsterdam,3,14,1996,32.8,1996-03-14
Europe,The Netherlands,,Amsterdam,3,15,1996,38.2,1996-03-15
Europe,The Netherlands,,Amsterdam,3,16,1996,38,1996-03-16
Europe,The Netherlands,,Amsterdam,3,17,1996,39,1996-03-17
Europe,The Netherlands,,Amsterdam,3,18,1996,39.2,1996-03-18
Europe,The Netherlands,,Amsterdam,3,19,1996,38.6,1996-03-19
Europe,The Netherlands,,Amsterdam,3,20,1996,42.7,1996-03-20
Europe,The Netherlands,,Amsterdam,3,21,1996,45.9,1996-03-21
Europe,The Netherlands,,Amsterdam,3,22,1996,45,1996-03-22
Europe,The Netherlands,,Amsterdam,3,23,1996,45.1,1996-03-23
Europe,The Netherlands,,Amsterdam,3,24,1996,41.6,1996-03-24
Europe,The Netherlands,,Amsterdam,3,25,1996,45.1,1996-03-25
Europe,The Netherlands,,Amsterdam,3,26,1996,37,1996-03-26
Europe,The Netherlands,,Amsterdam,3,27,1996,34.4,1996-03-27
Europe,The Netherlands,,Amsterdam,3,28,1996,36.7,1996-03-28
Europe,The Netherlands,,Amsterdam,3,29,1996,38.7,1996-03-29
Europe,The Netherlands,,Amsterdam,3,30,1996,36.8,1996-03-30
Europe,The Netherlands,,Amsterdam,3,31,1996,35.4,1996-03-31
Europe,The Netherlands,,Amsterdam,4,1,1996,33.3,1996-04-01
Europe,The Netherlands,,Amsterdam,4,2,1996,34.1,1996-04-02
Europe,The Netherlands,,Amsterdam,4,3,1996,37.1,1996-04-03
Europe,The Netherlands,,Amsterdam,4,4,1996,41.9,1996-04-04
Europe,The Netherlands,,Amsterdam,4,5,1996,44.4,1996-04-05
Europe,The Netherlands,,Amsterdam,4,6,1996,43.5,1996-04-06
Europe,The Netherlands,,Amsterdam,4,7,1996,42.6,1996-04-07
Europe,The Netherlands,,Amsterdam,4,8,1996,44.2,1996-04-08
Europe,The Netherlands,,Amsterdam,4,9,1996,48.7,1996-04-09
Europe,The Netherlands,,Amsterdam,4,10,1996,51.6,1996-04-10
Europe,The Netherlands,,Amsterdam,4,11,1996,45.8,1996-04-11
Europe,The Netherlands,,Amsterdam,4,12,1996,37.6,1996-04-12
Europe,The Netherlands,,Amsterdam,4,13,1996,41,1996-04-13
Europe,The Netherlands,,Amsterdam,4,14,1996,44.6,1996-04-14
Europe,The Netherlands,,Amsterdam,4,15,1996,48.1,1996-04-15
Europe,The Netherlands,,Amsterdam,4,16,1996,54.6,1996-04-16
Europe,The Netherlands,,Amsterdam,4,17,1996,53.6,1996-04-17
Europe,The Netherlands,,Amsterdam,4,18,1996,50.6,1996-04-18
Europe,The Netherlands,,Amsterdam,4,19,1996,56.2,1996-04-19
Europe,The Netherlands,,Amsterdam,4,20,1996,62.4,1996-04-20
Europe,The Netherlands,,Amsterdam,4,21,1996,63.7,1996-04-21
Europe,The Netherlands,,Amsterdam,4,22,1996,65.4,1996-04-22
Europe,The Netherlands,,Amsterdam,4,23,1996,59.5,1996-04-23
Europe,The Netherlands,,Amsterdam,4,24,1996,51.8,1996-04-24
Europe,The Netherlands,,Amsterdam,4,25,1996,50.2,1996-04-25
Europe,The Netherlands,,Amsterdam,4,26,1996,52.8,1996-04-26
Europe,The Netherlands,,Amsterdam,4,27,1996,54.4,1996-04-27
Europe,The Netherlands,,Amsterdam,4,28,1996,50,1996-04-28
Europe,The Netherlands,,Amsterdam,4,29,1996,45.5,1996-04-29
Europe,The Netherlands,,Amsterdam,4,30,1996,47.5,1996-04-30
Europe,The Netherlands,,Amsterdam,5,1,1996,53.2,1996-05-01
Europe,The Netherlands,,Amsterdam,5,2,1996,50.8,1996-05-02
Europe,The Netherlands,,Amsterdam,5,3,1996,46.7,1996-05-03
Europe,The Netherlands,,Amsterdam,5,4,1996,44.9,1996-05-04
Europe,The Netherlands,,Amsterdam,5,5,1996,44.2,1996-05-05
Europe,The Netherlands,,Amsterdam,5,6,1996,46.6,1996-05-06
Europe,The Netherlands,,Amsterdam,5,7,1996,49.4,1996-05-07
Europe,The Netherlands,,Amsterdam,5,8,1996,49.1,1996-05-08
Europe,The Netherlands,,Amsterdam,5,9,1996,48.4,1996-05-09
Europe,The Netherlands,,Amsterdam,5,10,1996,44.9,1996-05-10
Europe,The Netherlands,,Amsterdam,5,11,1996,46.3,1996-05-11
Europe,The Netherlands,,Amsterdam,5,12,1996,47.4,1996-05-12
Europe,The Netherlands,,Amsterdam,5,13,1996,47.5,1996-05-13
Europe,The Netherlands,,Amsterdam,5,14,1996,49.4,1996-05-14
Europe,The Netherlands,,Amsterdam,5,15,1996,47.9,1996-05-15
Europe,The Netherlands,,Amsterdam,5,16,1996,45.8,1996-05-16
Europe,The Netherlands,,Amsterdam,5,17,1996,46.4,1996-05-17
Europe,The Netherlands,,Amsterdam,5,18,1996,49.7,1996-05-18
Europe,The Netherlands,,Amsterdam,5,19,1996,54.3,1996-05-19
Europe,The Netherlands,,Amsterdam,5,20,1996,51.2,1996-05-20
Europe,The Netherlands,,Amsterdam,5,21,1996,51.9,1996-05-21
Europe,The Netherlands,,Amsterdam,5,22,1996,51.4,1996-05-22
Europe,The Netherlands,,Amsterdam,5,23,1996,54.6,1996-05-23
Europe,The Netherlands,,Amsterdam,5,24,1996,56.8,1996-05-24
Europe,The Netherlands,,Amsterdam,5,25,1996,54.1,1996-05-25
Europe,The Netherlands,,Amsterdam,5,26,1996,54.6,1996-05-26
Europe,The Netherlands,,Amsterdam,5,27,1996,51.3,1996-05-27
Europe,The Netherlands,,Amsterdam,5,28,1996,51.5,1996-05-28
Europe,The Netherlands,,Amsterdam,5,29,1996,58.8,1996-05-29
Europe,The Netherlands,,Amsterdam,5,30,1996,68.1,1996-05-30
Europe,The Netherlands,,Amsterdam,5,31,1996,61.5,1996-05-31
Europe,The Netherlands,,Amsterdam,6,1,1996,56.1,1996-06-01
Europe,The Netherlands,,Amsterdam,6,2,1996,55.5,1996-06-02
Europe,The Netherlands,,Amsterdam,6,3,1996,58.4,1996-06-03
Europe,The Netherlands,,Amsterdam,6,4,1996,59.7,1996-06-04
Europe,The Netherlands,,Amsterdam,6,5,1996,69.2,1996-06-05
Europe,The Netherlands,,Amsterdam,6,6,1996,73.5,1996-06-06
Europe,The Netherlands,,Amsterdam,6,7,1996,77.6,1996-06-07
Europe,The Netherlands,,Amsterdam,6,8,1996,70.2,1996-06-08
Europe,The Netherlands,,Amsterdam,6,9,1996,58,1996-06-09
Europe,The Netherlands,,Amsterdam,6,10,1996,66.8,1996-06-10
Europe,The Netherlands,,Amsterdam,6,11,1996,66.9,1996-06-11
Europe,The Netherlands,,Amsterdam,6,12,1996,59.2,1996-06-12
Europe,The Netherlands,,Amsterdam,6,13,1996,56.3,1996-06-13
Europe,The Netherlands,,Amsterdam,6,14,1996,53.3,1996-06-14
Europe,The Netherlands,,Amsterdam,6,15,1996,56.8,1996-06-15
Europe,The Netherlands,,Amsterdam,6,16,1996,58.9,1996-06-16
Europe,The Netherlands,,Amsterdam,6,17,1996,61.7,1996-06-17
Europe,The Netherlands,,Amsterdam,6,18,1996,58.2,1996-06-18
Europe,The Netherlands,,Amsterdam,6,19,1996,54.9,1996-06-19
Europe,The Netherlands,,Amsterdam,6,20,1996,53.2,1996-06-20
Europe,The Netherlands,,Amsterdam,6,21,1996,52.4,1996-06-21
Europe,The Netherlands,,Amsterdam,6,22,1996,53.1,1996-06-22
Europe,The Netherlands,,Amsterdam,6,23,1996,52.8,1996-06-23
Europe,The Netherlands,,Amsterdam,6,24,1996,53.3,1996-06-24
Europe,The Netherlands,,Amsterdam,6,25,1996,54.1,1996-06-25
Europe,The Netherlands,,Amsterdam,6,26,1996,59,1996-06-26
Europe,The Netherlands,,Amsterdam,6,27,1996,59.1,1996-06-27
Europe,The Netherlands,,Amsterdam,6,28,1996,59.4,1996-06-28
Europe,The Netherlands,,Amsterdam,6,29,1996,55.6,1996-06-29
Europe,The Netherlands,,Amsterdam,6,30,1996,57.7,1996-06-30
Europe,The Netherlands,,Amsterdam,7,1,1996,57.6,1996-07-01
Europe,The Netherlands,,Amsterdam,7,2,1996,57.6,1996-07-02
Europe,The Netherlands,,Amsterdam,7,3,1996,60.5,1996-07-03
Europe,The Netherlands,,Amsterdam,7,4,1996,60.4,1996-07-04
Europe,The Netherlands,,Amsterdam,7,5,1996,58.7,1996-07-05
Europe,The Netherlands,,Amsterdam,7,6,1996,54.2,1996-07-06
Europe,The Netherlands,,Amsterdam,7,7,1996,55.3,1996-07-07
Europe,The Netherlands,,Amsterdam,7,8,1996,54.1,1996-07-08
Europe,The Netherlands,,Amsterdam,7,9,1996,56.8,1996-07-09
Europe,The Netherlands,,Amsterdam,7,10,1996,57.6,1996-07-10
Europe,The Netherlands,,Amsterdam,7,11,1996,62.1,1996-07-11
Europe,The Netherlands,,Amsterdam,7,12,1996,63.2,1996-07-12
Europe,The Netherlands,,Amsterdam,7,13,1996,63.5,1996-07-13
Europe,The Netherlands,,Amsterdam,7,14,1996,62.3,1996-07-14
Europe,The Netherlands,,Amsterdam,7,15,1996,58.1,1996-07-15
Europe,The Netherlands,,Amsterdam,7,16,1996,57.3,1996-07-16
Europe,The Netherlands,,Amsterdam,7,17,1996,57.8,1996-07-17
Europe,The Netherlands,,Amsterdam,7,18,1996,55.6,1996-07-18
Europe,The Netherlands,,Amsterdam,7,19,1996,59.5,1996-07-19
Europe,The Netherlands,,Amsterdam,7,20,1996,63.7,1996-07-20
Europe,The Netherlands,,Amsterdam,7,21,1996,67.4,1996-07-21
Europe,The Netherlands,,Amsterdam,7,22,1996,71.5,1996-07-22
Europe,The Netherlands,,Amsterdam,7,23,1996,67.6,1996-07-23
Europe,The Netherlands,,Amsterdam,7,24,1996,60,1996-07-24
Europe,The Netherlands,,Amsterdam,7,25,1996,59.7,1996-07-25
Europe,The Netherlands,,Amsterdam,7,26,1996,63,1996-07-26
Europe,The Netherlands,,Amsterdam,7,27,1996,59.8,1996-07-27
Europe,The Netherlands,,Amsterdam,7,28,1996,59.1,1996-07-28
Europe,The Netherlands,,Amsterdam,7,29,1996,64.1,1996-07-29
Europe,The Netherlands,,Amsterdam,7,30,1996,62.3,1996-07-30
Europe,The Netherlands,,Amsterdam,7,31,1996,63.6,1996-07-31
Europe,The Netherlands,,Amsterdam,8,1,1996,61.3,1996-08-01
Europe,The Netherlands,,Amsterdam,8,2,1996,60.6,1996-08-02
Europe,The Netherlands,,Amsterdam,8,3,1996,60.7,1996-08-03
Europe,The Netherlands,,Amsterdam,8,4,1996,62.4,1996-08-04
Europe,The Netherlands,,Amsterdam,8,5,1996,66.9,1996-08-05
Europe,The Netherlands,,Amsterdam,8,6,1996,62.6,1996-08-06
Europe,The Netherlands,,Amsterdam,8,7,1996,59.1,1996-08-07
Europe,The Netherlands,,Amsterdam,8,8,1996,62.4,1996-08-08
Europe,The Netherlands,,Amsterdam,8,9,1996,67.9,1996-08-09
Europe,The Netherlands,,Amsterdam,8,10,1996,66.9,1996-08-10
Europe,The Netherlands,,Amsterdam,8,11,1996,62.6,1996-08-11
Europe,The Netherlands,,Amsterdam,8,12,1996,63.1,1996-08-12
Europe,The Netherlands,,Amsterdam,8,13,1996,65.7,1996-08-13
Europe,The Netherlands,,Amsterdam,8,14,1996,64.3,1996-08-14
Europe,The Netherlands,,Amsterdam,8,15,1996,63.4,1996-08-15
Europe,The Netherlands,,Amsterdam,8,16,1996,62.4,1996-08-16
Europe,The Netherlands,,Amsterdam,8,17,1996,62.7,1996-08-17
Europe,The Netherlands,,Amsterdam,8,18,1996,65.6,1996-08-18
Europe,The Netherlands,,Amsterdam,8,19,1996,70.7,1996-08-19
Europe,The Netherlands,,Amsterdam,8,20,1996,72.6,1996-08-20
Europe,The Netherlands,,Amsterdam,8,21,1996,63.8,1996-08-21
Europe,The Netherlands,,Amsterdam,8,22,1996,62.6,1996-08-22
Europe,The Netherlands,,Amsterdam,8,23,1996,64.7,1996-08-23
Europe,The Netherlands,,Amsterdam,8,24,1996,60.6,1996-08-24
Europe,The Netherlands,,Amsterdam,8,25,1996,60.5,1996-08-25
Europe,The Netherlands,,Amsterdam,8,26,1996,59.9,1996-08-26
Europe,The Netherlands,,Amsterdam,8,27,1996,58.7,1996-08-27
Europe,The Netherlands,,Amsterdam,8,28,1996,59.1,1996-08-28
Europe,The Netherlands,,Amsterdam,8,29,1996,59.1,1996-08-29
Europe,The Netherlands,,Amsterdam,8,30,1996,61.1,1996-08-30
Europe,The Netherlands,,Amsterdam,8,31,1996,57.7,1996-08-31
Europe,The Netherlands,,Amsterdam,9,1,1996,56.9,1996-09-01
Europe,The Netherlands,,Amsterdam,9,2,1996,57.1,1996-09-02
Europe,The Netherlands,,Amsterdam,9,3,1996,58.1,1996-09-03
Europe,The Netherlands,,Amsterdam,9,4,1996,58.1,1996-09-04
Europe,The Netherlands,,Amsterdam,9,5,1996,58.2,1996-09-05
Europe,The Netherlands,,Amsterdam,9,6,1996,55.1,1996-09-06
Europe,The Netherlands,,Amsterdam,9,7,1996,53.2,1996-09-07
Europe,The Netherlands,,Amsterdam,9,8,1996,53.8,1996-09-08
Europe,The Netherlands,,Amsterdam,9,9,1996,57,1996-09-09
Europe,The Netherlands,,Amsterdam,9,10,1996,56.1,1996-09-10
Europe,The Netherlands,,Amsterdam,9,11,1996,54.8,1996-09-11
Europe,The Netherlands,,Amsterdam,9,12,1996,55.4,1996-09-12
Europe,The Netherlands,,Amsterdam,9,13,1996,53.8,1996-09-13
Europe,The Netherlands,,Amsterdam,9,14,1996,56.4,1996-09-14
Europe,The Netherlands,,Amsterdam,9,15,1996,54.9,1996-09-15
Europe,The Netherlands,,Amsterdam,9,16,1996,52.9,1996-09-16
Europe,The Netherlands,,Amsterdam,9,17,1996,54,1996-09-17
Europe,The Netherlands,,Amsterdam,9,18,1996,53.5,1996-09-18
Europe,The Netherlands,,Amsterdam,9,19,1996,51,1996-09-19
Europe,The Netherlands,,Amsterdam,9,20,1996,52.2,1996-09-20
Europe,The Netherlands,,Amsterdam,9,21,1996,51.6,1996-09-21
Europe,The Netherlands,,Amsterdam,9,22,1996,50,1996-09-22
Europe,The Netherlands,,Amsterdam,9,23,1996,50.9,1996-09-23
Europe,The Netherlands,,Amsterdam,9,24,1996,51.7,1996-09-24
Europe,The Netherlands,,Amsterdam,9,25,1996,51.6,1996-09-25
Europe,The Netherlands,,Amsterdam,9,26,1996,55.7,1996-09-26
Europe,The Netherlands,,Amsterdam,9,27,1996,58.4,1996-09-27
Europe,The Netherlands,,Amsterdam,9,28,1996,56.8,1996-09-28
Europe,The Netherlands,,Amsterdam,9,29,1996,59.1,1996-09-29
Europe,The Netherlands,,Amsterdam,9,30,1996,58.8,1996-09-30
Europe,The Netherlands,,Amsterdam,10,1,1996,51.6,1996-10-01
Europe,The Netherlands,,Amsterdam,10,2,1996,49.9,1996-10-02
Europe,The Netherlands,,Amsterdam,10,3,1996,55.2,1996-10-03
Europe,The Netherlands,,Amsterdam,10,4,1996,53.5,1996-10-04
Europe,The Netherlands,,Amsterdam,10,5,1996,49.9,1996-10-05
Europe,The Netherlands,,Amsterdam,10,6,1996,50.4,1996-10-06
Europe,The Netherlands,,Amsterdam,10,7,1996,53,1996-10-07
Europe,The Netherlands,,Amsterdam,10,8,1996,54.2,1996-10-08
Europe,The Netherlands,,Amsterdam,10,9,1996,55.6,1996-10-09
Europe,The Netherlands,,Amsterdam,10,10,1996,53.3,1996-10-10
Europe,The Netherlands,,Amsterdam,10,11,1996,51.1,1996-10-11
Europe,The Netherlands,,Amsterdam,10,12,1996,50.8,1996-10-12
Europe,The Netherlands,,Amsterdam,10,13,1996,53.2,1996-10-13
Europe,The Netherlands,,Amsterdam,10,14,1996,59.2,1996-10-14
Europe,The Netherlands,,Amsterdam,10,15,1996,55.6,1996-10-15
Europe,The Netherlands,,Amsterdam,10,16,1996,50.1,1996-10-16
Europe,The Netherlands,,Amsterdam,10,17,1996,47.6,1996-10-17
Europe,The Netherlands,,Amsterdam,10,18,1996,47.8,1996-10-18
Europe,The Netherlands,,Amsterdam,10,19,1996,53.6,1996-10-19
Europe,The Netherlands,,Amsterdam,10,20,1996,55.5,1996-10-20
Europe,The Netherlands,,Amsterdam,10,21,1996,55.7,1996-10-21
Europe,The Netherlands,,Amsterdam,10,22,1996,50.8,1996-10-22
Europe,The Netherlands,,Amsterdam,10,23,1996,50.2,1996-10-23
Europe,The Netherlands,,Amsterdam,10,24,1996,49.3,1996-10-24
Europe,The Netherlands,,Amsterdam,10,25,1996,51.3,1996-10-25
Europe,The Netherlands,,Amsterdam,10,26,1996,51.8,1996-10-26
Europe,The Netherlands,,Amsterdam,10,27,1996,52.6,1996-10-27
Europe,The Netherlands,,Amsterdam,10,28,1996,56.7,1996-10-28
Europe,The Netherlands,,Amsterdam,10,29,1996,51.9,1996-10-29
Europe,The Netherlands,,Amsterdam,10,30,1996,50.7,1996-10-30
Europe,The Netherlands,,Amsterdam,10,31,1996,50.1,1996-10-31
Europe,The Netherlands,,Amsterdam,11,1,1996,53.3,1996-11-01
Europe,The Netherlands,,Amsterdam,11,2,1996,58.1,1996-11-02
Europe,The Netherlands,,Amsterdam,11,3,1996,58,1996-11-03
Europe,The Netherlands,,Amsterdam,11,4,1996,56.2,1996-11-04
Europe,The Netherlands,,Amsterdam,11,5,1996,50.9,1996-11-05
Europe,The Netherlands,,Amsterdam,11,6,1996,53.4,1996-11-06
Europe,The Netherlands,,Amsterdam,11,7,1996,48.8,1996-11-07
Europe,The Netherlands,,Amsterdam,11,8,1996,44.2,1996-11-08
Europe,The Netherlands,,Amsterdam,11,9,1996,47.2,1996-11-09
Europe,The Netherlands,,Amsterdam,11,10,1996,44.6,1996-11-10
Europe,The Netherlands,,Amsterdam,11,11,1996,44.7,1996-11-11
Europe,The Netherlands,,Amsterdam,11,12,1996,46.8,1996-11-12
Europe,The Netherlands,,Amsterdam,11,13,1996,43.6,1996-11-13
Europe,The Netherlands,,Amsterdam,11,14,1996,39.8,1996-11-14
Europe,The Netherlands,,Amsterdam,11,15,1996,35.3,1996-11-15
Europe,The Netherlands,,Amsterdam,11,16,1996,37.1,1996-11-16
Europe,The Netherlands,,Amsterdam,11,17,1996,37.4,1996-11-17
Europe,The Netherlands,,Amsterdam,11,18,1996,40.6,1996-11-18
Europe,The Netherlands,,Amsterdam,11,19,1996,37.9,1996-11-19
Europe,The Netherlands,,Amsterdam,11,20,1996,42.3,1996-11-20
Europe,The Netherlands,,Amsterdam,11,21,1996,41.1,1996-11-21
Europe,The Netherlands,,Amsterdam,11,22,1996,42.1,1996-11-22
Europe,The Netherlands,,Amsterdam,11,23,1996,37.4,1996-11-23
Europe,The Netherlands,,Amsterdam,11,24,1996,37,1996-11-24
Europe,The Netherlands,,Amsterdam,11,25,1996,40.7,1996-11-25
Europe,The Netherlands,,Amsterdam,11,26,1996,40.1,1996-11-26
Europe,The Netherlands,,Amsterdam,11,27,1996,34.3,1996-11-27
Europe,The Netherlands,,Amsterdam,11,28,1996,35.4,1996-11-28
Europe,The Netherlands,,Amsterdam,11,29,1996,39.6,1996-11-29
Europe,The Netherlands,,Amsterdam,11,30,1996,42.2,1996-11-30
Europe,The Netherlands,,Amsterdam,12,1,1996,42,1996-12-01
Europe,The Netherlands,,Amsterdam,12,2,1996,45.9,1996-12-02
Europe,The Netherlands,,Amsterdam,12,3,1996,43.6,1996-12-03
Europe,The Netherlands,,Amsterdam,12,4,1996,43.6,1996-12-04
Europe,The Netherlands,,Amsterdam,12,5,1996,41,1996-12-05
Europe,The Netherlands,,Amsterdam,12,6,1996,40.7,1996-12-06
Europe,The Netherlands,,Amsterdam,12,7,1996,41.4,1996-12-07
Europe,The Netherlands,,Amsterdam,12,8,1996,36.5,1996-12-08
Europe,The Netherlands,,Amsterdam,12,9,1996,31.9,1996-12-09
Europe,The Netherlands,,Amsterdam,12,10,1996,31.5,1996-12-10
Europe,The Netherlands,,Amsterdam,12,11,1996,31,1996-12-11
Europe,The Netherlands,,Amsterdam,12,12,1996,31,1996-12-12
Europe,The Netherlands,,Amsterdam,12,13,1996,34.8,1996-12-13
Europe,The Netherlands,,Amsterdam,12,14,1996,35,1996-12-14
Europe,The Netherlands,,Amsterdam,12,15,1996,45.5,1996-12-15
Europe,The Netherlands,,Amsterdam,12,16,1996,41.4,1996-12-16
Europe,The Netherlands,,Amsterdam,12,17,1996,37.7,1996-12-17
Europe,The Netherlands,,Amsterdam,12,18,1996,41.3,1996-12-18
Europe,The Netherlands,,Amsterdam,12,19,1996,41.6,1996-12-19
Europe,The Netherlands,,Amsterdam,12,20,1996,32.4,1996-12-20
Europe,The Netherlands,,Amsterdam,12,21,1996,26.3,1996-12-21
Europe,The Netherlands,,Amsterdam,12,22,1996,29.4,1996-12-22
Europe,The Netherlands,,Amsterdam,12,23,1996,28.5,1996-12-23
Europe,The Netherlands,,Amsterdam,12,24,1996,26.1,1996-12-24
Europe,The Netherlands,,Amsterdam,12,25,1996,28.8,1996-12-25
Europe,The Netherlands,,Amsterdam,12,26,1996,24.6,1996-12-26
Europe,The Netherlands,,Amsterdam,12,27,1996,24.3,1996-12-27
Europe,The Netherlands,,Amsterdam,12,28,1996,19.9,1996-12-28
Europe,The Netherlands,,Amsterdam,12,29,1996,28.4,1996-12-29
Europe,The Netherlands,,Amsterdam,12,30,1996,30.9,1996-12-30
Europe,The Netherlands,,Amsterdam,12,31,1996,17,1996-12-31
Europe,The Netherlands,,Amsterdam,1,1,1997,14.8,1997-01-01
Europe,The Netherlands,,Amsterdam,1,2,1997,12.2,1997-01-02
Europe,The Netherlands,,Amsterdam,1,3,1997,18.7,1997-01-03
Europe,The Netherlands,,Amsterdam,1,4,1997,25,1997-01-04
Europe,The Netherlands,,Amsterdam,1,5,1997,23,1997-01-05
Europe,The Netherlands,,Amsterdam,1,6,1997,19.2,1997-01-06
Europe,The Netherlands,,Amsterdam,1,7,1997,23.4,1997-01-07
Europe,The Netherlands,,Amsterdam,1,8,1997,19.7,1997-01-08
Europe,The Netherlands,,Amsterdam,1,9,1997,20.1,1997-01-09
Europe,The Netherlands,,Amsterdam,1,10,1997,25.6,1997-01-10
Europe,The Netherlands,,Amsterdam,1,11,1997,25.8,1997-01-11
Europe,The Netherlands,,Amsterdam,1,12,1997,31.3,1997-01-12
Europe,The Netherlands,,Amsterdam,1,13,1997,36.7,1997-01-13
Europe,The Netherlands,,Amsterdam,1,14,1997,35.1,1997-01-14
Europe,The Netherlands,,Amsterdam,1,15,1997,31.1,1997-01-15
Europe,The Netherlands,,Amsterdam,1,16,1997,32.4,1997-01-16
Europe,The Netherlands,,Amsterdam,1,17,1997,36.4,1997-01-17
Europe,The Netherlands,,Amsterdam,1,18,1997,39.6,1997-01-18
Europe,The Netherlands,,Amsterdam,1,19,1997,37.2,1997-01-19
Europe,The Netherlands,,Amsterdam,1,20,1997,36.3,1997-01-20
Europe,The Netherlands,,Amsterdam,1,21,1997,33.4,1997-01-21
