Region,Country,State,City,Month,Day,Year,AvgTemperature,,Date,,,,
North America,US,Alaska,Anchorage,12,25,1995,30.3,,1995-12-25,,,,
North America,US,Alaska,Anchorage,12,26,1995,35.9,,1995-12-26,,,,
North America,US,Alaska,Anchorage,12,27,1995,29.1,,1995-12-27,,,,
North America,US,Alaska,Anchorage,12,28,1995,25,,1995-12-28,,,,
North America,US,Alaska,Anchorage,12,29,1995,25.7,,1995-12-29,,,,
North America,US,Alaska,Anchorage,12,30,1995,27.9,,1995-12-30,,,,
North America,US,Alaska,Anchorage,12,31,1995,27.4,,1995-12-31,,,,
North America,US,Alaska,Anchorage,1,1,1996,24.9,,1996-01-01,,,,
North America,US,Alaska,Anchorage,1,2,1996,15.8,,1996-01-02,,,,
North America,US,Alaska,Anchorage,1,3,1996,17.9,,1996-01-03,,,,
North America,US,Alaska,Anchorage,1,4,1996,25.4,,1996-01-04,,,,
North America,US,Alaska,Anchorage,1,5,1996,23.8,,1996-01-05,,,,
North America,US,Alaska,Anchorage,1,6,1996,16.9,,1996-01-06,,,,
North America,US,Alaska,Anchorage,1,7,1996,12,,1996-01-07,,,,
North America,US,Alaska,Anchorage,1,8,1996,5.7,,1996-01-08,,,,
North America,US,Alaska,Anchorage,1,9,1996,6.1,,1996-01-09,,,,
North America,US,Alaska,Anchorage,1,10,1996,2.3,,1996-01-10,,,,
North America,US,Alaska,Anchorage,1,11,1996,2.8,,1996-01-11,,,,
North America,US,Alaska,Anchorage,1,12,1996,5.1,,1996-01-12,,,,
North America,US,Alaska,Anchorage,1,13,1996,-5.2,,1996-01-13,,,,
North America,US,Alaska,Anchorage,1,14,1996,-5.8,,1996-01-14,,,,
North America,US,Alaska,Anchorage,1,15,1996,-7.4,,1996-01-15,,,,
North America,US,Alaska,Anchorage,1,16,1996,-4.5,,1996-01-16,,,,
North America,US,Alaska,Anchorage,1,17,1996,-4.5,,1996-01-17,,,,
North America,US,Alaska,Anchorage,1,18,1996,-1.8,,1996-01-18,,,,
North America,US,Alaska,Anchorage,1,19,1996,0.3,,1996-01-19,,,,
North America,US,Alaska,Anchorage,1,20,1996,-2.4,,1996-01-20,,,,
North America,US,Alaska,Anchorage,1,21,1996,-2.4,,1996-01-21,,,,
North America,US,Alaska,Anchorage,1,22,1996,2.7,,1996-01-22,,,,
North America,US,Alaska,Anchorage,1,23,1996,1.3,,1996-01-23,,,,
North America,US,Alaska,Anchorage,1,24,1996,-0.6,,1996-01-24,,,,
North America,US,Alaska,Anchorage,1,25,1996,-0.8,,1996-01-25,,,,
North America,US,Alaska,Anchorage,1,26,1996,-3.6,,1996-01-26,,,,
North America,US,Alaska,Anchorage,1,27,1996,-2.7,,1996-01-27,,,,
North America,US,Alaska,Anchorage,1,28,1996,5.9,,1996-01-28,,,,
North America,US,Alaska,Anchorage,1,29,1996,17,,1996-01-29,,,,
North America,US,Alaska,Anchorage,1,30,1996,24.6,,1996-01-30,,,,
North America,US,Alaska,Anchorage,1,31,1996,31.3,,1996-01-31,,,,
North America,US,Alaska,Anchorage,2,1,1996,25.7,,1996-02-01,,,,
North America,US,Alaska,Anchorage,2,2,1996,18.7,,1996-02-02,,,,
North America,US,Alaska,Anchorage,2,3,1996,11.7,,1996-02-03,,,,
North America,US,Alaska,Anchorage,2,4,1996,12.2,,1996-02-04,,,,
North America,US,Alaska,Anchorage,2,5,1996,11.2,,1996-02-05,,,,
North America,US,Alaska,Anchorage,2,6,1996,17,,1996-02-06,,,,
North America,US,Alaska,Anchorage,2,7,1996,13,,1996-02-07,,,,
North America,US,Alaska,Anchorage,2,8,1996,14.7,,1996-02-08,,,,
North America,US,Alaska,Anchorage,2,9,1996,15.1,,1996-02-09,,,,
North America,US,Alaska,Anchorage,2,10,1996,15.9,,1996-02-10,,,,
North America,US,Alaska,Anchorage,2,11,1996,17.8,,1996-02-11,,,,
North America,US,Alaska,Anchorage,2,12,1996,18.1,,1996-02-12,,,,
North America,US,Alaska,Anchorage,2,13,1996,16.1,,1996-02-13,,,,
North America,US,Alaska,Anchorage,2,14,1996,22.9,,1996-02-14,,,,
North America,US,Alaska,Anchorage,2,15,1996,29,,1996-02-15,,,,
North America,US,Alaska,Anchorage,2,16,1996,29.6,,1996-02-16,,,,
North America,US,Alaska,Anchorage,2,17,1996,23.1,,1996-02-17,,,,
North America,US,Alaska,Anchorage,2,18,1996,21.2,,1996-02-18,,,,
North America,US,Alaska,Anchorage,2,19,1996,16.9,,1996-02-19,,,,
North America,US,Alaska,Anchorage,2,20,1996,3.8,,1996-02-20,,,,
North America,US,Alaska,Anchorage,2,21,1996,-4.8,,1996-02-21,,,,
North America,US,Alaska,Anchorage,2,22,1996,3.8,,1996-02-22,,,,
North America,US,Alaska,Anchorage,2,23,1996,5.2,,1996-02-23,,,,
North America,US,Alaska,Anchorage,2,24,1996,3.6,,1996-02-24,,,,
North America,US,Alaska,Anchorage,2,25,1996,16.2,,1996-02-25,,,,
North America,US,Alaska,Anchorage,2,26,1996,26.1,,1996-02-26,,,,
North America,US,Alaska,Anchorage,2,27,1996,24.9,,1996-02-27,,,,
North America,US,Alaska,Anchorage,2,28,1996,25,,1996-02-28,,,,
North America,US,Alaska,Anchorage,2,29,1996,26.5,,1996-02-29,,,,
North America,US,Alaska,Anchorage,3,1,1996,25.2,,1996-03-01,,,,
North America,US,Alaska,Anchorage,3,2,1996,18.7,,1996-03-02,,,,
North America,US,Alaska,Anchorage,3,3,1996,16.1,,1996-03-03,,,,
North America,US,Alaska,Anchorage,3,4,1996,18.9,,1996-03-04,,,,
North America,US,Alaska,Anchorage,3,5,1996,34.4,,1996-03-05,,,,
North America,US,Alaska,Anchorage,3,6,1996,28.1,,1996-03-06,,,,
North America,US,Alaska,Anchorage,3,7,1996,22.9,,1996-03-07,,,,
North America,US,Alaska,Anchorage,3,8,1996,22.6,,1996-03-08,,,,
North America,US,Alaska,Anchorage,3,9,1996,20.6,,1996-03-09,,,,
North America,US,Alaska,Anchorage,3,10,1996,29.8,,1996-03-10,,,,
North America,US,Alaska,Anchorage,3,11,1996,29.9,,1996-03-11,,,,
North America,US,Alaska,Anchorage,3,12,1996,27.8,,1996-03-12,,,,
North America,US,Alaska,Anchorage,3,13,1996,30.6,,1996-03-13,,,,
North America,US,Alaska,Anchorage,3,14,1996,36.5,,1996-03-14,,,,
North America,US,Alaska,Anchorage,3,15,1996,36.3,,1996-03-15,,,,
North America,US,Alaska,Anchorage,3,16,1996,34,,1996-03-16,,,,
North America,US,Alaska,Anchorage,3,17,1996,29.1,,1996-03-17,,,,
North America,US,Alaska,Anchorage,3,18,1996,31.9,,1996-03-18,,,,
North America,US,Alaska,Anchorage,3,19,1996,28.1,,1996-03-19,,,,
North America,US,Alaska,Anchorage,3,20,1996,28.5,,1996-03-20,,,,
North America,US,Alaska,Anchorage,3,21,1996,24.3,,1996-03-21,,,,
North America,US,Alaska,Anchorage,3,22,1996,27.7,,1996-03-22,,,,
North America,US,Alaska,Anchorage,3,23,1996,27,,1996-03-23,,,,
North America,US,Alaska,Anchorage,3,24,1996,32.2,,1996-03-24,,,,
North America,US,Alaska,Anchorage,3,25,1996,32.5,,1996-03-25,,,,
North America,US,Alaska,Anchorage,3,26,1996,35.1,,1996-03-26,,,,
North America,US,Alaska,Anchorage,3,27,1996,34.9,,1996-03-27,,,,
North America,US,Alaska,Anchorage,3,28,1996,35.6,,1996-03-28,,,,
North America,US,Alaska,Anchorage,3,29,1996,28.9,,1996-03-29,,,,
North America,US,Alaska,Anchorage,3,30,1996,33.5,,1996-03-30,,,,
North America,US,Alaska,Anchorage,3,31,1996,33,,1996-03-31,,,,
North America,US,Alaska,Anchorage,4,1,1996,31.2,,1996-04-01,,,,
North America,US,Alaska,Anchorage,4,2,1996,25.1,,1996-04-02,,,,
North America,US,Alaska,Anchorage,4,3,1996,22.5,,1996-04-03,,,,
North America,US,Alaska,Anchorage,4,4,1996,28.6,,1996-04-04,,,,
North America,US,Alaska,Anchorage,4,5,1996,36.4,,1996-04-05,,,,
North America,US,Alaska,Anchorage,4,6,1996,36.5,,1996-04-06,,,,
North America,US,Alaska,Anchorage,4,7,1996,29.6,,1996-04-07,,,,
North America,US,Alaska,Anchorage,4,8,1996,32.3,,1996-04-08,,,,
North America,US,Alaska,Anchorage,4,9,1996,31.7,,1996-04-09,,,,
North America,US,Alaska,Anchorage,4,10,1996,34.3,,1996-04-10,,,,
North America,US,Alaska,Anchorage,4,11,1996,37.5,,1996-04-11,,,,
North America,US,Alaska,Anchorage,4,12,1996,36.6,,1996-04-12,,,,
North America,US,Alaska,Anchorage,4,13,1996,39.1,,1996-04-13,,,,
North America,US,Alaska,Anchorage,4,14,1996,38.8,,1996-04-14,,,,
North America,US,Alaska,Anchorage,4,15,1996,40.4,,1996-04-15,,,,
North America,US,Alaska,Anchorage,4,16,1996,41.6,,1996-04-16,,,,
North America,US,Alaska,Anchorage,4,17,1996,40.7,,1996-04-17,,,,
North America,US,Alaska,Anchorage,4,18,1996,43.9,,1996-04-18,,,,
North America,US,Alaska,Anchorage,4,19,1996,45.7,,1996-04-19,,,,
North America,US,Alaska,Anchorage,4,20,1996,43.1,,1996-04-20,,,,
North America,US,Alaska,Anchorage,4,21,1996,41.8,,1996-04-21,,,,
North America,US,Alaska,Anchorage,4,22,1996,41.1,,1996-04-22,,,,
North America,US,Alaska,Anchorage,4,23,1996,46,,1996-04-23,,,,
North America,US,Alaska,Anchorage,4,24,1996,41.8,,1996-04-24,,,,
North America,US,Alaska,Anchorage,4,25,1996,42.9,,1996-04-25,,,,
North America,US,Alaska,Anchorage,4,26,1996,43,,1996-04-26,,,,
North America,US,Alaska,Anchorage,4,27,1996,44.6,,1996-04-27,,,,
North America,US,Alaska,Anchorage,4,28,1996,42.3,,1996-04-28,,,,
North America,US,Alaska,Anchorage,4,29,1996,43.1,,1996-04-29,,,,
North America,US,Alaska,Anchorage,4,30,1996,44.4,,1996-04-30,,,,
North America,US,Alaska,Anchorage,5,1,1996,44.4,,1996-05-01,,,,
North America,US,Alaska,Anchorage,5,2,1996,44,,1996-05-02,,,,
North America,US,Alaska,Anchorage,5,3,1996,44.5,,1996-05-03,,,,
North America,US,Alaska,Anchorage,5,4,1996,48.6,,1996-05-04,,,,
North America,US,Alaska,Anchorage,5,5,1996,50.9,,1996-05-05,,,,
North America,US,Alaska,Anchorage,5,6,1996,51.5,,1996-05-06,,,,
North America,US,Alaska,Anchorage,5,7,1996,49.6,,1996-05-07,,,,
North America,US,Alaska,Anchorage,5,8,1996,51.6,,1996-05-08,,,,
North America,US,Alaska,Anchorage,5,9,1996,53.3,,1996-05-09,,,,
North America,US,Alaska,Anchorage,5,10,1996,50.9,,1996-05-10,,,,
North America,US,Alaska,Anchorage,5,11,1996,52,,1996-05-11,,,,
North America,US,Alaska,Anchorage,5,12,1996,53.3,,1996-05-12,,,,
North America,US,Alaska,Anchorage,5,13,1996,57.1,,1996-05-13,,,,
North America,US,Alaska,Anchorage,5,14,1996,58.5,,1996-05-14,,,,
North America,US,Alaska,Anchorage,5,15,1996,56.6,,1996-05-15,,,,
North America,US,Alaska,Anchorage,5,16,1996,51.2,,1996-05-16,,,,
North America,US,Alaska,Anchorage,5,17,1996,45.8,,1996-05-17,,,,
North America,US,Alaska,Anchorage,5,18,1996,49.8,,1996-05-18,,,,
North America,US,Alaska,Anchorage,5,19,1996,49.6,,1996-05-19,,,,
North America,US,Alaska,Anchorage,5,20,1996,50,,1996-05-20,,,,
North America,US,Alaska,Anchorage,5,21,1996,46.1,,1996-05-21,,,,
North America,US,Alaska,Anchorage,5,22,1996,48.9,,1996-05-22,,,,
North America,US,Alaska,Anchorage,5,23,1996,46,,1996-05-23,,,,
North America,US,Alaska,Anchorage,5,24,1996,48.1,,1996-05-24,,,,
North America,US,Alaska,Anchorage,5,25,1996,49.9,,1996-05-25,,,,
North America,US,Alaska,Anchorage,5,26,1996,49.4,,1996-05-26,,,,
North America,US,Alaska,Anchorage,5,27,1996,50.8,,1996-05-27,,,,
North America,US,Alaska,Anchorage,5,28,1996,50.9,,1996-05-28,,,,
North America,US,Alaska,Anchorage,5,29,1996,53.1,,1996-05-29,,,,
North America,US,Alaska,Anchorage,5,30,1996,54.5,,1996-05-30,,,,
North America,US,Alaska,Anchorage,5,31,1996,54.9,,1996-05-31,,,,
North America,US,Alaska,Anchorage,6,1,1996,58.4,,1996-06-01,,,,
North America,US,Alaska,Anchorage,6,2,1996,64.5,,1996-06-02,,,,
North America,US,Alaska,Anchorage,6,3,1996,53.8,,1996-06-03,,,,
North America,US,Alaska,Anchorage,6,4,1996,63.7,,1996-06-04,,,,
North America,US,Alaska,Anchorage,6,5,1996,63,,1996-06-05,,,,
North America,US,Alaska,Anchorage,6,6,1996,56.1,,1996-06-06,,,,
North America,US,Alaska,Anchorage,6,7,1996,59.8,,1996-06-07,,,,
North America,US,Alaska,Anchorage,6,8,1996,52.8,,1996-06-08,,,,
North America,US,Alaska,Anchorage,6,9,1996,53.8,,1996-06-09,,,,
North America,US,Alaska,Anchorage,6,10,1996,52.8,,1996-06-10,,,,
North America,US,Alaska,Anchorage,6,11,1996,47.3,,1996-06-11,,,,
North America,US,Alaska,Anchorage,6,12,1996,51.7,,1996-06-12,,,,
North America,US,Alaska,Anchorage,6,13,1996,53.3,,1996-06-13,,,,
North America,US,Alaska,Anchorage,6,14,1996,52.5,,1996-06-14,,,,
North America,US,Alaska,Anchorage,6,15,1996,51.5,,1996-06-15,,,,
North America,US,Alaska,Anchorage,6,16,1996,57.3,,1996-06-16,,,,
North America,US,Alaska,Anchorage,6,17,1996,59.2,,1996-06-17,,,,
North America,US,Alaska,Anchorage,6,18,1996,59.2,,1996-06-18,,,,
North America,US,Alaska,Anchorage,6,19,1996,58.4,,1996-06-19,,,,
North America,US,Alaska,Anchorage,6,20,1996,57.3,,1996-06-20,,,,
North America,US,Alaska,Anchorage,6,21,1996,57.2,,1996-06-21,,,,
North America,US,Alaska,Anchorage,6,22,1996,58.6,,1996-06-22,,,,
North America,US,Alaska,Anchorage,6,23,1996,62.4,,1996-06-23,,,,
North America,US,Alaska,Anchorage,6,24,1996,61.3,,1996-06-24,,,,
North America,US,Alaska,Anchorage,6,25,1996,56.9,,1996-06-25,,,,
North America,US,Alaska,Anchorage,6,26,1996,55.6,,1996-06-26,,,,
North America,US,Alaska,Anchorage,6,27,1996,52.3,,1996-06-27,,,,
North America,US,Alaska,Anchorage,6,28,1996,53.7,,1996-06-28,,,,
North America,US,Alaska,Anchorage,6,29,1996,56.2,,1996-06-29,,,,
North America,US,Alaska,Anchorage,6,30,1996,56.4,,1996-06-30,,,,
North America,US,Alaska,Anchorage,7,1,1996,61.1,,1996-07-01,,,,
North America,US,Alaska,Anchorage,7,2,1996,62.9,,1996-07-02,,,,
North America,US,Alaska,Anchorage,7,3,1996,64.8,,1996-07-03,,,,
North America,US,Alaska,Anchorage,7,4,1996,65.2,,1996-07-04,,,,
North America,US,Alaska,Anchorage,7,5,1996,60.5,,1996-07-05,,,,
North America,US,Alaska,Anchorage,7,6,1996,58.6,,1996-07-06,,,,
North America,US,Alaska,Anchorage,7,7,1996,59.9,,1996-07-07,,,,
North America,US,Alaska,Anchorage,7,8,1996,60,,1996-07-08,,,,
North America,US,Alaska,Anchorage,7,9,1996,60.8,,1996-07-09,,,,
North America,US,Alaska,Anchorage,7,10,1996,58.8,,1996-07-10,,,,
North America,US,Alaska,Anchorage,7,11,1996,57.5,,1996-07-11,,,,
North America,US,Alaska,Anchorage,7,12,1996,56,,1996-07-12,,,,
North America,US,Alaska,Anchorage,7,13,1996,53.8,,1996-07-13,,,,
North America,US,Alaska,Anchorage,7,14,1996,51.9,,1996-07-14,,,,
North America,US,Alaska,Anchorage,7,15,1996,56.1,,1996-07-15,,,,
North America,US,Alaska,Anchorage,7,16,1996,61.9,,1996-07-16,,,,
North America,US,Alaska,Anchorage,7,17,1996,62.1,,1996-07-17,,,,
North America,US,Alaska,Anchorage,7,18,1996,62.8,,1996-07-18,,,,
North America,US,Alaska,Anchorage,7,19,1996,62.3,,1996-07-19,,,,
North America,US,Alaska,Anchorage,7,20,1996,63.7,,1996-07-20,,,,
North America,US,Alaska,Anchorage,7,21,1996,62.3,,1996-07-21,,,,
North America,US,Alaska,Anchorage,7,22,1996,61.1,,1996-07-22,,,,
North America,US,Alaska,Anchorage,7,23,1996,63.6,,1996-07-23,,,,
North America,US,Alaska,Anchorage,7,24,1996,61.4,,1996-07-24,,,,
North America,US,Alaska,Anchorage,7,25,1996,60.2,,1996-07-25,,,,
North America,US,Alaska,Anchorage,7,26,1996,58.9,,1996-07-26,,,,
North America,US,Alaska,Anchorage,7,27,1996,57.3,,1996-07-27,,,,
North America,US,Alaska,Anchorage,7,28,1996,56.8,,1996-07-28,,,,
North America,US,Alaska,Anchorage,7,29,1996,56.8,,1996-07-29,,,,
North America,US,Alaska,Anchorage,7,30,1996,56.3,,1996-07-30,,,,
North America,US,Alaska,Anchorage,7,31,1996,56.1,,1996-07-31,,,,
North America,US,Alaska,Anchorage,8,1,1996,58.1,,1996-08-01,,,,
North America,US,Alaska,Anchorage,8,2,1996,58.2,,1996-08-02,,,,
North America,US,Alaska,Anchorage,8,3,1996,56.3,,1996-08-03,,,,
North America,US,Alaska,Anchorage,8,4,1996,57.8,,1996-08-04,,,,
North America,US,Alaska,Anchorage,8,5,1996,54.8,,1996-08-05,,,,
North America,US,Alaska,Anchorage,8,6,1996,55.3,,1996-08-06,,,,
North America,US,Alaska,Anchorage,8,7,1996,56.9,,1996-08-07,,,,
North America,US,Alaska,Anchorage,8,8,1996,60.9,,1996-08-08,,,,
North America,US,Alaska,Anchorage,8,9,1996,58.1,,1996-08-09,,,,
North America,US,Alaska,Anchorage,8,10,1996,55.9,,1996-08-10,,,,
North America,US,Alaska,Anchorage,8,11,1996,55.4,,1996-08-11,,,,
North America,US,Alaska,Anchorage,8,12,1996,58.5,,1996-08-12,,,,
North America,US,Alaska,Anchorage,8,13,1996,60.6,,1996-08-13,,,,
North America,US,Alaska,Anchorage,8,14,1996,58.7,,1996-08-14,,,,
North America,US,Alaska,Anchorage,8,15,1996,57.4,,1996-08-15,,,,
North America,US,Alaska,Anchorage,8,16,1996,58.4,,1996-08-16,,,,
North America,US,Alaska,Anchorage,8,17,1996,57.9,,1996-08-17,,,,
North America,US,Alaska,Anchorage,8,18,1996,59.2,,1996-08-18,,,,
North America,US,Alaska,Anchorage,8,19,1996,58.8,,1996-08-19,,,,
North America,US,Alaska,Anchorage,8,20,1996,59.5,,1996-08-20,,,,
North America,US,Alaska,Anchorage,8,21,1996,58,,1996-08-21,,,,
North America,US,Alaska,Anchorage,8,22,1996,60.2,,1996-08-22,,,,
North America,US,Alaska,Anchorage,8,23,1996,54.3,,1996-08-23,,,,
North America,US,Alaska,Anchorage,8,24,1996,58.3,,1996-08-24,,,,
North America,US,Alaska,Anchorage,8,25,1996,58,,1996-08-25,,,,
North America,US,Alaska,Anchorage,8,26,1996,51.7,,1996-08-26,,,,
North America,US,Alaska,Anchorage,8,27,1996,50.5,,1996-08-27,,,,
North America,US,Alaska,Anchorage,8,28,1996,52,,1996-08-28,,,,
North America,US,Alaska,Anchorage,8,29,1996,53.5,,1996-08-29,,,,
North America,US,Alaska,Anchorage,8,30,1996,56.2,,1996-08-30,,,,
North America,US,Alaska,Anchorage,8,31,1996,53.3,,1996-08-31,,,,
North America,US,Alaska,Anchorage,9,1,1996,50.9,,1996-09-01,,,,
North America,US,Alaska,Anchorage,9,2,1996,52.5,,1996-09-02,,,,
North America,US,Alaska,Anchorage,9,3,1996,53.6,,1996-09-03,,,,
North America,US,Alaska,Anchorage,9,4,1996,53.6,,1996-09-04,,,,
North America,US,Alaska,Anchorage,9,5,1996,56.1,,1996-09-05,,,,
North America,US,Alaska,Anchorage,9,6,1996,55.9,,1996-09-06,,,,
North America,US,Alaska,Anchorage,9,7,1996,52.3,,1996-09-07,,,,
North America,US,Alaska,Anchorage,9,8,1996,53.5,,1996-09-08,,,,
North America,US,Alaska,Anchorage,9,9,1996,53.3,,1996-09-09,,,,
North America,US,Alaska,Anchorage,9,10,1996,52.8,,1996-09-10,,,,
North America,US,Alaska,Anchorage,9,11,1996,50,,1996-09-11,,,,
North America,US,Alaska,Anchorage,9,12,1996,50.4,,1996-09-12,,,,
North America,US,Alaska,Anchorage,9,13,1996,47.9,,1996-09-13,,,,
North America,US,Alaska,Anchorage,9,14,1996,48.9,,1996-09-14,,,,
North America,US,Alaska,Anchorage,9,15,1996,45.4,,1996-09-15,,,,
North America,US,Alaska,Anchorage,9,16,1996,44.8,,1996-09-16,,,,
North America,US,Alaska,Anchorage,9,17,1996,48,,1996-09-17,,,,
North America,US,Alaska,Anchorage,9,18,1996,47.9,,1996-09-18,,,,
North America,US,Alaska,Anchorage,9,19,1996,43.4,,1996-09-19,,,,
North America,US,Alaska,Anchorage,9,20,1996,45.4,,1996-09-20,,,,
North America,US,Alaska,Anchorage,9,21,1996,45.2,,1996-09-21,,,,
North America,US,Alaska,Anchorage,9,22,1996,37.6,,1996-09-22,,,,
North America,US,Alaska,Anchorage,9,23,1996,33.9,,1996-09-23,,,,
North America,US,Alaska,Anchorage,9,24,1996,39.5,,1996-09-24,,,,
North America,US,Alaska,Anchorage,9,25,1996,41.9,,1996-09-25,,,,
North America,US,Alaska,Anchorage,9,26,1996,42.7,,1996-09-26,,,,
North America,US,Alaska,Anchorage,9,27,1996,42.4,,1996-09-27,,,,
North America,US,Alaska,Anchorage,9,28,1996,39.2,,1996-09-28,,,,
North America,US,Alaska,Anchorage,9,29,1996,37.3,,1996-09-29,,,,
North America,US,Alaska,Anchorage,9,30,1996,36.5,,1996-09-30,,,,
North America,US,Alaska,Anchorage,10,1,1996,35.7,,1996-10-01,,,,
North America,US,Alaska,Anchorage,10,2,1996,38.8,,1996-10-02,,,,
North America,US,Alaska,Anchorage,10,3,1996,41.3,,1996-10-03,,,,
North America,US,Alaska,Anchorage,10,4,1996,39.5,,1996-10-04,,,,
North America,US,Alaska,Anchorage,10,5,1996,37.6,,1996-10-05,,,,
North America,US,Alaska,Anchorage,10,6,1996,37.4,,1996-10-06,,,,
North America,US,Alaska,Anchorage,10,7,1996,37.2,,1996-10-07,,,,
North America,US,Alaska,Anchorage,10,8,1996,39.4,,1996-10-08,,,,
North America,US,Alaska,Anchorage,10,9,1996,41.1,,1996-10-09,,,,
North America,US,Alaska,Anchorage,10,10,1996,32.2,,1996-10-10,,,,
North America,US,Alaska,Anchorage,10,11,1996,31,,1996-10-11,,,,
North America,US,Alaska,Anchorage,10,12,1996,30.7,,1996-10-12,,,,
North America,US,Alaska,Anchorage,10,13,1996,26.5,,1996-10-13,,,,
North America,US,Alaska,Anchorage,10,14,1996,24.1,,1996-10-14,,,,
North America,US,Alaska,Anchorage,10,15,1996,24.4,,1996-10-15,,,,
North America,US,Alaska,Anchorage,10,16,1996,20.5,,1996-10-16,,,,
North America,US,Alaska,Anchorage,10,17,1996,17.4,,1996-10-17,,,,
North America,US,Alaska,Anchorage,10,18,1996,14.3,,1996-10-18,,,,
North America,US,Alaska,Anchorage,10,19,1996,10.9,,1996-10-19,,,,
North America,US,Alaska,Anchorage,10,20,1996,14.1,,1996-10-20,,,,
North America,US,Alaska,Anchorage,10,21,1996,18.2,,1996-10-21,,,,
North America,US,Alaska,Anchorage,10,22,1996,14.4,,1996-10-22,,,,
North America,US,Alaska,Anchorage,10,23,1996,22.2,,1996-10-23,,,,
North America,US,Alaska,Anchorage,10,24,1996,16,,1996-10-24,,,,
North America,US,Alaska,Anchorage,10,25,1996,15.1,,1996-10-25,,,,
North America,US,Alaska,Anchorage,10,26,1996,13.5,,1996-10-26,,,,
North America,US,Alaska,Anchorage,10,27,1996,8.9,,1996-10-27,,,,
North America,US,Alaska,Anchorage,10,28,1996,16.9,,1996-10-28,,,,
North America,US,Alaska,Anchorage,10,29,1996,21.6,,1996-10-29,,,,
North America,US,Alaska,Anchorage,10,30,1996,27.2,,1996-10-30,,,,
North America,US,Alaska,Anchorage,10,31,1996,33.3,,1996-10-31,,,,
North America,US,Alaska,Anchorage,11,1,1996,30.3,,1996-11-01,,,,
North America,US,Alaska,Anchorage,11,2,1996,24.9,,1996-11-02,,,,
North America,US,Alaska,Anchorage,11,3,1996,27.7,,1996-11-03,,,,
North America,US,Alaska,Anchorage,11,4,1996,29,,1996-11-04,,,,
North America,US,Alaska,Anchorage,11,5,1996,33.7,,1996-11-05,,,,
North America,US,Alaska,Anchorage,11,6,1996,32.4,,1996-11-06,,,,
North America,US,Alaska,Anchorage,11,7,1996,25.3,,1996-11-07,,,,
North America,US,Alaska,Anchorage,11,8,1996,18.2,,1996-11-08,,,,
North America,US,Alaska,Anchorage,11,9,1996,13.9,,1996-11-09,,,,
North America,US,Alaska,Anchorage,11,10,1996,9.6,,1996-11-10,,,,
North America,US,Alaska,Anchorage,11,11,1996,23.1,,1996-11-11,,,,
North America,US,Alaska,Anchorage,11,12,1996,27.6,,1996-11-12,,,,
North America,US,Alaska,Anchorage,11,13,1996,29.3,,1996-11-13,,,,
North America,US,Alaska,Anchorage,11,14,1996,25.1,,1996-11-14,,,,
North America,US,Alaska,Anchorage,11,15,1996,22,,1996-11-15,,,,
North America,US,Alaska,Anchorage,11,16,1996,13.4,,1996-11-16,,,,
North America,US,Alaska,Anchorage,11,17,1996,9.9,,1996-11-17,,,,
North America,US,Alaska,Anchorage,11,18,1996,12.1,,1996-11-18,,,,
North America,US,Alaska,Anchorage,11,19,1996,10.2,,1996-11-19,,,,
North America,US,Alaska,Anchorage,11,20,1996,16,,1996-11-20,,,,
North America,US,Alaska,Anchorage,11,21,1996,18,,1996-11-21,,,,
North America,US,Alaska,Anchorage,11,22,1996,17.5,,1996-11-22,,,,
North America,US,Alaska,Anchorage,11,23,1996,14.7,,1996-11-23,,,,
North America,US,Alaska,Anchorage,11,24,1996,5.6,,1996-11-24,,,,
North America,US,Alaska,Anchorage,11,25,1996,7,,1996-11-25,,,,
